,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
212,1,29,5,0,0,277,17,1.0,1.0,0.06,0.05,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
213,1,24,9,313,8549,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
214,1,33,5,0,0,274,22,1.0,1.0,0.08,0.05,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
215,1,57,5,0,0,141,12,1.0,1.0,0.09,0.06,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
216,1,24,9,285,6008,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,4
217,1,24,9,226,1411,8,23,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,4
218,1,24,9,256,12984,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,4
219,1,54,9,3740,449,1,3,0.0,0.0,1.0,0.0,185,0.68,0.02,0.01,0.01,0.0,0.0,0.0,4
220,1,24,9,224,449,10,11,0.1,0.09,1.0,0.0,255,1.0,0.0,0.03,0.04,0.03,0.0,0.0,4
221,1,34,5,0,0,103,3,1.0,1.0,0.03,0.07,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
222,1,20,9,832,0,1,1,0.0,0.0,1.0,0.0,28,1.0,0.0,1.0,0.18,0.0,0.0,0.0,2
223,1,18,5,0,0,246,20,1.0,1.0,0.08,0.06,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
224,0,14,9,8,0,1,50,0.0,0.0,1.0,0.0,25,1.0,0.0,1.0,0.56,0.0,0.0,0.0,1
225,1,24,9,201,169,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.04,0.03,0.0,0.0,4
226,1,24,9,285,304,32,34,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
227,1,31,5,0,0,125,24,1.0,1.0,0.19,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
228,1,20,9,7422,0,8,8,0.0,0.0,1.0,0.0,44,0.17,0.02,0.17,0.0,0.0,0.0,0.72,4
229,1,24,9,198,12884,2,2,0.0,0.0,1.0,0.0,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,4
230,1,54,9,2310,328,1,3,0.0,0.0,1.0,0.0,157,0.62,0.02,0.0,0.0,0.0,0.0,0.0,4
231,1,24,9,331,955,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,4
232,0,65,9,65,0,9,2,0.0,0.0,0.22,0.22,16,0.06,0.01,0.06,0.0,0.0,0.0,0.0,4
233,2,49,9,28,0,4,4,0.0,0.0,1.0,0.0,71,0.28,0.01,0.28,0.0,0.0,0.0,0.0,0
234,2,12,9,45,77,171,173,0.0,0.0,1.0,0.0,232,0.91,0.01,0.0,0.0,0.0,0.0,0.0,4
235,1,19,2,0,0,250,3,0.0,0.0,0.01,0.06,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,0
236,1,4,5,0,0,238,7,1.0,1.0,0.03,0.07,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
237,1,31,5,0,0,102,2,1.0,1.0,0.02,0.07,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
238,1,18,9,9,142,1,1,0.0,0.0,1.0,0.0,12,0.05,0.03,0.0,0.0,0.0,0.0,0.0,4
239,1,24,9,283,912,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
240,1,24,9,221,1789,2,10,0.5,0.1,1.0,0.0,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,4
241,0,14,9,18,0,1,1,0.0,0.0,1.0,0.0,123,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
242,1,68,5,0,0,281,2,1.0,1.0,0.01,0.06,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
243,1,60,5,0,0,30,2,1.0,1.0,0.07,0.13,52,0.2,0.03,0.0,0.0,1.0,1.0,0.0,0
244,1,20,5,0,0,276,8,1.0,1.0,0.03,0.06,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
245,1,24,9,302,1380,5,5,0.0,0.0,1.0,0.0,187,0.88,0.02,0.0,0.0,0.0,0.01,0.0,4
246,1,49,5,0,0,163,9,1.0,1.0,0.06,0.09,9,0.04,0.1,0.0,0.0,1.0,1.0,0.0,0
247,0,14,9,8,0,1,21,0.0,0.0,1.0,0.0,60,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1
248,1,49,5,0,0,301,20,1.0,1.0,0.07,0.06,19,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
249,1,24,9,355,870,28,28,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
250,0,14,9,8,0,1,23,0.0,0.0,1.0,0.0,63,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
251,1,60,9,106,1468,1,1,0.0,0.0,1.0,0.0,1,0.01,0.04,0.01,0.0,0.0,0.0,0.0,4
252,1,24,9,286,1423,16,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,4
253,1,44,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1
254,1,55,10,0,0,1,1,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
255,0,15,9,1032,0,46,46,0.0,0.0,1.0,0.0,46,0.18,0.02,0.18,0.0,0.0,0.0,0.0,0
256,1,24,9,168,9551,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
257,1,24,9,238,864,39,39,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
258,1,49,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.38,0.36,0.0,0.0,0.0,0.37,1
259,1,24,9,291,10369,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,4
260,1,68,5,0,0,211,22,1.0,1.0,0.1,0.05,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
261,1,54,9,749,330,1,1,0.0,0.0,1.0,0.0,129,0.74,0.11,0.04,0.02,0.0,0.0,0.0,4
262,1,24,9,198,6924,12,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,4
263,1,35,1,0,0,280,11,0.0,0.0,0.04,0.06,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,0
264,1,24,9,167,709,1,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,4
265,1,24,9,241,851,17,35,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
266,1,24,9,337,3360,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
267,1,54,9,729,328,1,1,0.0,0.0,1.0,0.0,156,0.41,0.04,0.01,0.01,0.0,0.01,0.0,4
268,0,14,9,8,0,1,44,0.0,0.0,1.0,0.0,111,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
269,1,7,5,0,0,201,1,1.0,1.0,0.0,0.06,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
270,1,24,9,222,1483,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
271,1,4,1,0,0,276,14,0.0,0.0,0.05,0.06,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
272,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.14,0.24,0.0,0.0,1.0,4
273,2,12,9,46,134,145,225,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
274,1,24,9,246,2719,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,4
275,1,24,9,222,771,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
276,1,68,5,0,0,258,10,1.0,1.0,0.04,0.05,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
277,1,49,5,0,0,256,12,1.0,1.0,0.05,0.06,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
278,1,60,9,279,9598,1,1,0.0,0.0,1.0,0.0,113,0.45,0.01,0.0,0.0,0.8,0.88,0.0,4
279,1,24,9,226,651,12,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
280,1,24,9,299,447,26,44,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
281,1,24,5,0,0,14,6,1.0,1.0,0.43,0.29,26,0.28,0.04,0.01,0.0,1.0,1.0,0.0,0
282,1,20,9,12,0,2,2,0.0,0.0,1.0,0.0,88,0.36,0.27,0.36,0.02,0.0,0.01,0.0,4
283,1,24,9,281,1951,30,31,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.01,0.0,4
284,1,5,5,0,0,138,25,1.0,1.0,0.18,0.05,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
285,2,12,9,42,42,4,6,0.0,0.0,1.0,0.0,245,0.96,0.01,0.01,0.0,0.0,0.0,0.0,4
286,1,19,5,0,0,300,7,1.0,1.0,0.02,0.06,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
287,1,63,5,0,0,199,9,1.0,1.0,0.05,0.07,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
288,1,24,9,263,453,15,15,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
289,1,49,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1
290,1,19,2,0,0,1,1,0.0,0.0,1.0,0.0,43,0.2,0.02,0.0,0.0,0.0,0.0,0.06,4
291,1,49,5,0,0,144,15,1.0,1.0,0.1,0.06,30,0.12,0.06,0.0,0.0,1.0,1.0,0.0,0
292,1,55,5,0,0,104,4,1.0,1.0,0.04,0.07,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
293,1,24,9,283,1980,18,18,0.0,0.0,1.0,0.0,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,4
294,1,24,9,161,5530,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,4
295,1,24,9,211,321,7,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,4
296,1,24,9,201,1701,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,4
297,0,14,9,8,0,1,25,0.0,0.0,1.0,0.0,112,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
298,2,44,9,147,0,3,1,0.0,0.0,0.33,0.67,1,0.0,0.67,0.95,0.0,0.0,0.0,0.0,4
299,1,49,5,0,0,74,16,1.0,1.0,0.22,0.05,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
300,1,20,9,567,0,1,1,0.0,0.0,1.0,0.0,38,0.25,0.09,0.25,0.05,0.0,0.0,0.0,4
301,1,23,1,0,0,225,2,0.0,0.0,0.01,0.07,2,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
302,1,60,5,0,0,66,16,0.97,1.0,0.24,0.09,52,0.2,0.04,0.0,0.0,1.0,1.0,0.0,0
303,1,20,9,5131424,0,1,7,0.0,0.14,1.0,0.0,42,1.0,0.0,1.0,0.14,0.0,0.02,0.0,2
304,1,24,9,320,420,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
305,0,14,9,8,0,1,35,0.0,0.0,1.0,0.0,61,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
306,1,54,5,0,0,2,2,0.5,0.5,1.0,0.0,101,0.4,0.05,0.01,0.02,0.01,0.02,0.0,4
307,1,24,9,204,1229,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,4
308,1,63,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.16,0.15,0.0,0.0,0.0,0.15,1
309,1,20,9,10389,0,1,1,0.0,0.0,1.0,0.0,81,0.32,0.02,0.31,0.0,0.0,0.0,0.0,4
310,1,66,5,0,0,139,13,1.0,1.0,0.09,0.06,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
311,1,24,9,344,573,28,60,0.04,0.03,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
312,1,17,2,0,0,144,16,0.0,0.0,0.11,0.06,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0
313,1,37,5,0,0,241,19,1.0,1.0,0.08,0.05,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
314,1,24,9,243,821,15,19,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
315,0,15,9,1032,0,213,213,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
316,0,14,9,8,0,1,45,0.0,0.0,1.0,0.0,11,1.0,0.0,1.0,0.55,0.0,0.0,0.0,1
317,1,49,1,0,0,36,1,0.17,0.0,0.03,1.0,1,0.0,0.47,0.0,0.0,0.02,0.0,0.13,1
318,2,49,9,105,146,3,2,0.0,0.0,0.67,0.67,239,0.94,0.01,0.01,0.0,0.0,0.0,0.0,4
319,1,49,5,0,0,254,17,1.0,1.0,0.07,0.05,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
320,1,54,9,1080,327,1,2,0.0,0.0,1.0,0.0,154,0.58,0.02,0.0,0.01,0.0,0.0,0.0,4
321,1,60,5,0,0,295,7,1.0,1.0,0.02,0.05,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
322,1,49,5,0,0,171,3,1.0,1.0,0.02,0.07,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
323,1,2,5,0,0,179,2,1.0,1.0,0.01,0.06,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
324,1,54,9,657,326,2,1,0.0,0.0,0.5,1.0,11,0.04,0.6,0.0,0.0,0.0,0.09,0.0,4
325,1,26,5,0,0,101,7,1.0,1.0,0.07,0.06,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
326,1,24,9,284,765,9,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
327,1,24,9,261,15455,22,22,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
328,1,24,9,317,315,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
329,2,12,9,33,0,8,8,0.0,0.0,1.0,0.0,36,0.14,0.03,0.14,0.0,0.0,0.0,0.0,4
330,1,49,1,0,0,2,1,0.0,0.0,0.5,1.0,1,0.0,0.6,0.56,0.0,0.01,0.0,0.57,1
331,1,49,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.64,0.64,0.0,0.0,0.0,0.64,1
332,2,12,9,44,70,195,197,0.0,0.0,1.0,0.0,234,0.92,0.01,0.01,0.0,0.0,0.0,0.0,4
333,1,24,9,215,584,4,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
334,1,49,5,0,0,260,9,1.0,1.0,0.03,0.07,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
335,1,24,9,332,2844,14,14,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
336,1,54,9,978,334,1,3,0.0,0.0,1.0,0.0,164,0.75,0.03,0.01,0.02,0.0,0.0,0.0,4
337,1,24,9,296,5670,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
338,1,60,5,0,0,125,13,1.0,1.0,0.1,0.06,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
339,1,49,1,0,0,139,10,0.0,0.0,0.07,0.06,6,0.02,0.09,0.0,0.0,0.0,0.0,1.0,0
340,1,24,9,214,9986,10,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
341,1,49,5,0,0,251,7,1.0,1.0,0.03,0.07,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
342,2,43,9,48,48,1,1,0.0,0.0,1.0,0.0,23,0.55,0.05,0.55,0.0,0.0,0.0,0.0,4
343,1,24,9,226,1301,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,4
344,1,5,5,0,0,211,17,1.0,1.0,0.08,0.07,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
345,0,65,9,78,0,20,8,0.0,0.0,0.4,0.1,16,0.06,0.01,0.06,0.0,0.0,0.0,0.0,4
346,1,49,5,0,0,208,2,1.0,1.0,0.01,0.07,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
347,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,38,1.0,0.0,0.12,0.18,0.0,0.0,1.0,4
348,1,10,5,0,0,268,19,1.0,1.0,0.07,0.06,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
349,1,49,1,0,0,1,1,0.0,0.0,1.0,0.0,2,0.03,1.0,0.03,1.0,0.0,0.0,0.86,1
350,1,49,1,0,0,2,1,0.0,0.0,0.5,1.0,1,0.0,0.53,0.51,0.0,0.0,0.0,0.51,1
351,1,24,9,294,3327,1,19,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,4
352,1,58,5,0,0,286,3,1.0,1.0,0.01,0.05,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
353,1,24,9,220,1249,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
354,1,44,1,0,0,425,1,0.08,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1
355,1,24,9,196,3282,8,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
356,1,24,5,0,0,272,30,1.0,0.43,0.05,0.06,13,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
357,1,24,9,327,4482,4,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
358,1,67,1,0,0,241,3,0.0,0.0,0.01,0.07,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,0
359,1,20,9,319,0,2,2,0.0,0.0,1.0,0.0,2,0.33,0.5,0.33,0.0,0.0,0.0,0.0,4
360,1,54,9,1087,302,1,1,0.0,0.0,1.0,0.0,64,0.24,0.29,0.0,0.03,0.0,0.0,0.26,4
361,1,24,9,210,3754,18,18,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,4
362,1,55,5,0,0,125,19,1.0,1.0,0.15,0.06,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
363,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.15,0.0,0.0,1.0,4
364,1,24,9,234,6282,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
365,0,14,9,8,0,1,18,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1
366,1,24,9,54540,8314,1,1,0.0,0.0,1.0,0.0,251,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0
367,1,24,9,237,1461,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
368,1,20,5,0,0,42,10,1.0,1.0,0.24,0.1,62,0.24,0.03,0.01,0.03,0.98,0.48,0.0,0
369,1,49,5,0,0,274,10,1.0,1.0,0.04,0.06,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
370,1,24,9,200,955,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,4
371,1,24,9,219,657,7,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,4
372,1,24,9,284,5921,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,4
373,1,42,5,0,0,196,12,1.0,1.0,0.06,0.07,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
374,1,24,9,325,426,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
375,1,6,5,0,0,111,6,1.0,1.0,0.05,0.07,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
376,0,14,9,30,0,1,1,0.0,0.0,1.0,0.0,247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
377,1,24,9,335,7902,1,8,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,4
378,2,12,9,36,0,2,4,0.0,0.0,1.0,0.0,171,1.0,0.0,1.0,0.01,0.0,0.0,0.0,4
379,1,49,5,0,0,168,3,1.0,1.0,0.02,0.08,3,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
380,2,12,9,43,43,122,188,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
381,1,6,5,0,0,108,8,1.0,1.0,0.07,0.06,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
382,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,55,1.0,0.0,0.17,0.24,0.0,0.0,1.0,4
383,1,49,5,0,0,36,12,1.0,1.0,0.33,0.14,12,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0
384,1,49,5,0,0,143,19,1.0,1.0,0.13,0.06,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
385,1,24,9,216,1956,1,21,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,4
386,1,66,5,0,0,132,8,1.0,1.0,0.06,0.05,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
387,2,12,9,44,78,139,139,0.0,0.0,1.0,0.0,166,0.65,0.01,0.0,0.0,0.0,0.0,0.0,4
388,1,24,9,347,8113,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,4
389,1,54,9,570,280,1,1,0.0,0.0,1.0,0.0,104,0.44,0.05,0.01,0.02,0.01,0.01,0.01,4
390,1,24,9,219,17540,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,4
391,2,44,9,146,0,3,1,0.0,0.0,0.33,1.0,1,0.0,0.53,0.88,0.0,0.0,0.0,0.0,4
392,1,19,5,0,0,222,1,1.0,1.0,0.0,0.06,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0
393,1,49,5,0,0,260,8,1.0,1.0,0.03,0.05,8,0.07,0.08,0.01,0.0,0.98,1.0,0.0,0
394,1,49,5,0,0,237,15,1.0,1.0,0.06,0.07,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
395,1,49,5,0,0,132,15,1.0,1.0,0.11,0.06,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
396,1,49,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1
397,1,49,5,0,0,57,11,1.0,1.0,0.19,0.11,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
398,0,14,9,18,0,1,1,0.0,0.0,1.0,0.0,200,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
399,1,63,9,0,4,1,1,0.0,0.0,1.0,0.0,25,1.0,0.0,0.04,0.0,0.08,0.08,0.04,4
400,1,24,9,233,581,13,26,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
401,1,18,5,0,0,257,19,1.0,1.0,0.07,0.05,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
402,1,20,9,276,0,1,1,0.0,0.0,1.0,0.0,24,0.17,0.08,0.17,0.08,0.0,0.0,0.0,4
403,2,12,9,44,139,77,157,0.0,0.0,1.0,0.0,242,0.95,0.01,0.0,0.0,0.0,0.0,0.0,4
404,0,14,9,8,0,1,27,0.0,0.0,1.0,0.0,41,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
405,1,60,9,1828,148722,1,1,0.0,0.0,1.0,0.0,7,0.14,0.08,0.02,0.0,0.0,0.0,0.0,4
406,1,24,9,200,764,2,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,4
407,2,12,9,46,46,11,20,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
408,1,49,5,0,0,257,19,1.0,1.0,0.07,0.05,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
409,1,60,5,0,0,13,13,1.0,1.0,1.0,0.0,75,0.56,0.01,0.01,0.0,0.99,0.97,0.0,0
410,1,24,9,216,5284,9,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.44,4
411,1,17,2,0,0,137,9,0.0,0.0,0.07,0.06,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,0
412,1,24,9,234,997,28,28,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
413,1,24,9,220,1643,12,25,0.0,0.04,1.0,0.0,255,1.0,0.0,0.04,0.04,0.0,0.01,0.0,4
414,1,34,5,0,0,132,3,1.0,1.0,0.02,0.06,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
415,2,49,9,105,146,7,1,0.0,0.0,0.14,0.29,226,0.89,0.01,0.01,0.0,0.0,0.0,0.0,4
416,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.04,0.0,0.0,0.08,4
417,1,2,5,0,0,290,16,1.0,1.0,0.06,0.06,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
418,1,49,5,0,0,203,2,1.0,1.0,0.01,0.06,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
419,1,49,5,0,0,290,8,1.0,1.0,0.03,0.06,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
420,1,24,9,288,2881,14,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,4
421,1,66,2,0,0,116,3,0.0,0.0,0.03,0.07,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
422,1,49,5,0,0,260,6,1.0,1.0,0.02,0.07,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
423,2,49,9,1,0,12,1,0.0,0.0,0.08,0.17,24,0.09,0.2,0.6,0.0,0.0,0.0,0.34,1
424,2,49,9,28,0,21,21,0.0,0.0,1.0,0.0,21,0.08,0.02,0.08,0.0,0.0,0.0,0.0,0
425,1,24,9,279,494,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
426,0,15,9,1032,0,486,486,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
